1575120210,23.20,57.30,4095
1575120216,23.20,57.30,4095
1575120223,23.20,57.40,4095
1575120229,23.20,57.50,4095
1575120235,23.10,57.50,4095
1575120243,23.20,57.40,4095
1575120249,23.20,57.40,4095
1575120256,23.20,57.40,4095
1575120262,23.10,57.40,4095
1575120268,23.10,57.40,4095
1575120274,23.10,57.50,4095
1575120280,23.10,57.50,4095
1575120286,23.10,57.30,4095
1575120293,23.20,57.30,4095
1575120299,23.10,57.30,4095
1575120305,23.20,57.40,4095
1575120311,23.20,57.40,4095
1575120317,23.10,57.30,4095
1575120323,23.10,57.30,4095
1575120330,23.10,57.60,4095
1575120336,23.20,57.70,4095
1575120342,23.20,57.50,4095
1575120348,23.20,57.50,4095
1575120354,23.20,57.70,4095
1575120360,23.20,57.80,4095
1575120367,23.20,57.80,4095
1575120373,23.20,57.60,4095
1575120379,23.20,57.50,4095
1575120385,23.20,57.60,4095
1575120391,23.20,57.70,4095
1575120397,23.20,57.60,4095
1575120404,23.20,57.50,4095
1575120410,23.20,57.50,4095
1575120416,23.20,57.50,4095
1575120422,23.20,57.40,4095
1575120428,23.30,57.50,4095
1575120434,23.30,57.30,4095
1575120441,23.20,57.20,4095
1575120447,23.30,57.30,4095
1575120453,23.30,57.40,4095
1575120459,23.30,57.50,4095
1575120465,23.30,57.50,4095
1575120471,23.30,57.40,4095
1575120477,23.30,57.30,4095
1575120483,23.30,57.30,4095
1575120489,23.20,57.30,4095
1575120495,23.30,57.50,4095
1575120501,23.30,57.50,4095
1575120507,23.30,57.30,4095
1575120514,23.30,57.20,4095
1575120520,23.20,57.10,4095
1575120526,23.20,57.10,4095
1575120532,23.20,57.20,4095
1575120538,23.30,57.20,4095
1575120544,23.30,57.10,4095
1575120551,23.30,57.20,4095
1575120557,23.10,57.20,4095
1575120563,23.20,57.20,4095
1575120569,23.20,57.20,4095
1575120575,23.10,57.30,4095
1575120581,23.20,57.30,4095
1575120588,23.20,57.30,4095
1575120594,23.20,57.40,4095
1575120600,23.20,57.40,4095
1575120606,23.20,57.40,4095
1575120612,23.20,57.40,4095
1575120618,23.20,57.40,4095
1575120625,23.20,57.50,4095
1575120631,23.10,57.40,4095
1575120637,23.20,57.40,4095
1575120643,23.20,57.60,4095
1575120649,23.20,57.60,4095
1575120655,23.20,57.50,4095
1575120662,23.20,57.40,4095
1575120668,23.20,57.40,4095
1575120674,23.20,57.30,4095
1575120680,23.20,57.30,4095
1575120686,23.20,57.30,4095
1575120692,23.20,57.40,4095
1575120699,23.20,57.40,4095
1575120705,23.20,57.40,4095
1575120711,23.20,57.50,4095
1575120717,23.10,57.50,4095
1575120723,23.20,57.50,4095
1575120729,23.20,57.60,4095
1575120736,23.20,57.60,4095
1575120742,23.20,57.60,4095
1575120748,23.20,57.50,4095
1575120754,23.20,57.40,4095
1575120760,23.10,57.50,4095
1575120766,23.20,57.60,4095
1575120773,23.20,57.60,4095
1575120779,23.20,57.70,4095
1575120785,23.20,57.70,4095
1575120791,23.20,57.70,4095
1575120797,23.10,57.60,4095
1575120803,23.10,57.60,4095
1575120810,23.10,57.50,4095
1575120816,23.20,57.60,4095
1575120822,23.20,57.60,4095
1575120828,23.10,57.60,4095
1575120834,23.20,57.60,4095
1575120846,23.20,57.70,4095
1575120855,23.10,57.70,4095
1575120859,23.20,57.80,4095
1575120870,23.20,57.70,4095
1575120881,23.10,57.70,4095
1575120887,23.10,57.70,4095
1575120898,23.10,57.70,4095
1575120904,23.10,57.70,4095
1575120910,23.10,57.70,4095
1575120916,23.10,57.70,4095
1575120923,23.10,57.70,4095
1575120929,23.10,57.70,4095
1575120935,23.10,57.70,4095
1575120941,23.10,57.70,4095
1575120947,23.10,57.70,4095
1575120953,23.10,57.70,4095
1575120960,23.10,57.70,4095
1575120966,23.10,57.70,4095
1575120972,23.10,57.80,4095
1575120978,23.10,57.80,4095
1575120984,23.10,57.70,4095
1575120990,23.10,57.70,4095
1575120997,23.10,57.70,4095
1575121003,23.10,57.80,4095
1575121009,23.10,57.70,4095
1575121015,23.10,57.70,4095
1575121021,23.10,57.80,4095
1575121027,23.10,57.80,4095
1575121037,23.10,57.70,4095
1575121041,23.10,57.70,4095
1575121047,23.10,57.80,4095
1575121053,23.10,57.90,4095
1575121059,23.10,57.80,4095
1575121070,23.10,57.80,4095
1575121073,23.10,57.90,4095
1575121080,23.10,57.90,4095
1575121085,23.10,57.80,4095
1575121091,23.10,57.90,4095
1575121098,23.10,57.90,4095
1575121105,23.10,57.80,4095
1575121111,23.10,57.80,4095
1575121117,23.10,57.80,4095
1575121123,23.10,57.90,4095
1575121130,23.10,58.00,4095
1575121136,23.10,57.90,4095
1575121142,23.10,57.90,4095
1575121148,23.10,57.90,4095
1575121154,23.10,57.80,4095
1575121160,23.10,57.80,4095
1575121167,23.10,57.80,4095
1575121173,23.10,57.80,4095
1575121179,23.00,57.80,4095
1575121185,23.10,57.80,4095
1575121192,23.10,57.90,4095
1575121199,23.10,58.00,4095
1575121205,23.10,58.00,4095
1575121211,23.10,57.90,4095
1575121217,23.10,57.80,4095
1575121223,23.10,57.80,4095
1575121229,23.00,57.80,4095
1575121236,23.10,57.90,4095
1575121242,23.10,57.90,4095
1575121248,23.10,58.00,4095
1575121254,23.10,58.10,4095
1575121262,23.10,57.90,4095
1575121269,23.10,57.90,4095
1575121275,23.10,57.90,4095
1575121281,23.10,57.80,4095
1575121287,23.10,57.80,4095
1575121293,23.10,57.90,4095
1575121299,23.10,57.90,4095
1575121306,23.10,57.80,4095
1575121312,23.10,57.80,4095
1575121318,23.10,57.90,4095
1575121324,23.10,57.90,4095
1575121330,23.10,57.90,4095
1575121336,23.10,57.90,4095
1575121343,23.10,58.10,4095
1575121349,23.10,57.90,4095
1575121355,23.10,57.90,4095
1575121361,23.10,57.90,4095
1575121367,23.10,58.00,4095
1575121374,23.10,58.00,4095
1575121381,23.10,57.90,4095
1575121387,23.10,57.80,4095
1575121393,23.10,57.90,4095
1575121399,23.10,57.90,4095
1575121405,23.10,57.90,4095
1575121411,23.10,57.90,4095
1575121418,23.10,57.90,4095
1575121424,23.10,57.90,4095
1575121430,23.10,58.00,4095
1575121436,23.10,58.00,4095
1575121442,23.10,58.00,4095
1575121448,23.20,58.00,4095
1575121455,23.10,58.00,4095
1575121461,23.10,58.10,4095
1575121467,23.00,57.90,4095
1575121473,23.10,58.00,4095
1575121479,23.10,58.00,4095
1575121485,23.10,58.00,4095
1575121492,23.10,58.00,4095
1575121498,23.00,58.00,4095
1575121504,23.10,58.10,4095
1575121510,23.10,58.10,4095
1575121516,23.00,58.10,4095
1575121522,23.10,58.10,4095
1575121529,23.10,58.00,4095
1575121535,23.10,58.00,4095
1575121541,23.10,58.00,4095
1575121547,23.10,58.10,4095
1575121553,23.10,58.00,4095
1575121559,23.00,57.90,4095
1575121565,23.00,58.00,4095
1575121571,23.10,58.10,4095
1575121577,23.00,58.00,4095
1575121583,23.10,58.00,4095
1575121589,23.00,57.90,4095
1575121595,23.00,57.90,4095
1575121602,23.10,57.90,4095
1575121608,23.00,57.90,4095
1575121614,23.00,58.00,4095
1575121620,23.10,58.00,4095
1575121626,23.00,58.00,4095
1575121632,23.10,58.10,4095
1575121639,23.00,58.00,4095
1575121645,23.00,58.00,4095
1575121651,23.00,58.00,4095
1575121657,23.10,58.10,4095
1575121663,23.00,58.20,4095
1575121669,23.00,58.20,4095
1575121676,23.00,58.10,4095
1575121682,23.00,58.10,4095
1575121688,23.00,58.00,4095
1575121694,23.00,58.00,4095
1575121700,23.00,58.10,4095
1575121706,23.00,58.10,4095
1575121713,23.10,58.10,4095
1575121719,23.10,58.10,4095
1575121725,23.00,58.10,4095
1575121731,23.00,58.20,4095
1575121737,23.00,58.20,4095
1575121743,23.00,58.10,4095
1575121750,23.00,58.10,4095
1575121756,23.00,58.10,4095
1575121762,23.00,58.10,4095
1575121768,23.00,58.10,4095
1575121774,22.90,58.00,4095
1575121780,23.00,58.10,4095
1575121787,23.00,58.20,4095
1575121793,23.00,58.20,4095
1575121799,23.00,58.10,4095
1575121805,23.00,58.20,4095
1575121811,23.00,58.20,4095
1575121817,23.00,58.20,4095
1575121824,23.00,58.30,4095
1575121830,23.00,58.30,4095
1575121836,23.00,58.20,4095
1575121842,23.00,58.20,4095
1575121848,23.00,58.20,4095
1575121854,23.00,58.10,4095
1575121861,23.00,58.10,4095
1575121867,23.00,58.10,4095
1575121873,23.00,58.10,4095
1575121879,23.00,58.10,4095
1575121885,23.00,58.10,4095
1575121891,23.00,58.10,4095
1575121898,23.00,58.20,4095
1575121904,23.00,58.20,4095
1575121910,23.00,58.10,4095
1575121916,23.00,58.20,4095
1575121922,23.00,58.10,4095
1575121928,23.00,58.20,4095
1575121935,23.00,58.20,4095
1575121941,23.00,58.20,4095
1575121947,23.00,58.20,4095
1575121953,23.00,58.20,4095
1575121959,23.00,58.20,4095
1575121965,23.00,58.10,4095
1575121972,23.00,58.00,4095
1575121978,23.00,58.00,4095
1575121984,23.00,58.10,4095
1575121990,23.00,58.10,4095
1575121996,23.00,58.10,4095
1575122002,23.00,58.30,4095
1575122009,23.00,58.40,4095
1575122015,23.00,58.40,4095
1575122021,23.00,58.20,4095
1575122027,23.00,58.20,4095
1575122033,23.00,58.30,4095
1575122039,23.00,58.30,4095
1575122046,23.00,58.30,4095
1575122052,23.00,58.20,4095
1575122058,23.00,58.20,4095
1575122065,23.00,58.20,4095
1575122071,23.00,58.20,4095
1575122078,23.00,58.20,4095
1575122084,23.00,58.30,4095
1575122090,23.00,58.40,4095
1575122096,23.00,58.30,4095
1575122102,23.00,58.40,4095
1575122108,23.00,58.40,4095
1575122115,23.00,58.40,4095
1575122121,23.00,58.30,4095
1575122127,23.00,58.30,4095
1575122133,23.00,58.30,4095
1575122139,23.00,58.40,4095
1575122145,23.00,58.40,4095
1575122152,23.00,58.40,4095
1575122158,22.90,58.40,4095
1575122165,23.00,58.40,4095
1575122170,22.90,58.40,4095
1575122176,22.90,58.40,4095
1575122182,23.00,58.40,4095
1575122189,23.00,58.40,4095
1575122195,23.00,58.30,4095
1575122201,23.00,58.40,4095
1575122211,22.90,58.30,4095
1575122217,23.00,58.40,4095
1575122225,23.00,58.40,4095
1575122230,23.00,58.60,4095
1575122236,22.90,61.60,4095
1575122301,23.00,58.40,4095
1575122309,23.00,58.50,4095
1575122317,23.10,58.50,4095
1575122321,22.90,58.40,4095
1575122327,23.00,58.30,4095
1575122333,23.00,58.40,4095
1575122339,23.00,58.40,4095
1575122345,23.00,58.40,4095
1575122351,23.00,59.00,4095
1575122410,23.10,58.40,4095
1575122417,23.00,58.30,4095
1575122424,23.00,58.30,4095
1575122431,23.00,58.40,4095
1575122437,23.00,58.40,4095
1575122443,23.00,58.50,4095
1575122451,23.00,58.50,4095
1575122457,23.00,58.50,4095
1575122463,23.00,58.50,4095
1575122469,23.00,58.40,4095
1575122475,23.00,58.30,4095
1575122485,23.00,58.30,4095
1575122491,23.00,58.40,4095
1575122497,23.00,58.50,4095
1575122503,22.90,58.50,4095
1575122509,23.00,58.60,4095
1575122516,23.00,58.60,4095
1575122522,23.00,58.60,4095
1575122528,23.00,58.70,4095
1575122537,23.00,58.70,4095
1575122560,23.00,58.70,4095
1575122566,23.00,58.70,4095
1575122572,23.00,58.70,4095
1575122578,22.90,58.60,4095
1575122584,22.90,58.60,4095
1575122590,23.00,58.60,4095
1575122596,22.90,58.40,4095
1575122679,23.10,58.90,4095
1575122702,23.10,58.50,4095
1575122708,23.00,58.50,4095
1575122715,23.00,58.40,4095
1575122721,23.00,58.40,4095
1575122727,23.00,58.50,4095
1575122733,23.00,58.50,4095
1575122739,23.00,58.40,4095
1575122749,23.00,58.70,4095
1575122755,23.10,58.70,4095
1575122761,23.00,58.70,4095
1575122767,23.00,58.70,4095
1575122773,23.00,58.70,4095
1575122780,23.00,58.70,4095
1575122786,23.00,58.80,4095
1575122792,23.00,58.80,4095
1575122798,23.00,58.80,4095
1575122805,23.00,58.80,4095
1575122811,23.00,58.80,4095
1575122817,23.00,58.70,4095
1575122823,23.00,58.70,4095
1575122829,23.00,58.70,4095
1575122835,23.00,58.80,4095
1575122875,23.00,58.80,4095
1575122882,23.00,58.80,4095
1575122888,23.00,59.10,4095
1575122977,23.10,58.80,4095
1575122984,23.00,58.70,4095
1575122990,23.00,58.70,4095
1575123003,23.10,58.70,4095
1575123009,23.00,58.60,4095
1575123017,23.00,58.60,4095
1575123023,23.00,58.60,4095
1575123029,23.00,58.60,4095
1575123038,23.00,58.60,4095
1575123044,23.00,58.60,4095
1575123050,23.00,58.40,4095
1575123056,23.00,58.40,4095
1575123062,23.00,58.40,4095
1575123069,23.10,58.50,4095
1575123076,23.00,58.40,4095
1575123082,23.00,58.50,4095
1575123088,23.00,58.50,4095
1575123094,23.00,58.40,4095
1575123100,23.10,58.50,4095
1575123106,23.00,58.50,4095
1575123112,23.10,58.50,4095
1575123118,23.00,58.40,4095
1575123124,23.00,58.30,4095
1575123130,23.00,58.40,4095
1575123136,23.00,58.40,4095
1575123142,23.00,58.30,4095
1575123148,23.00,58.40,4095
1575123218,23.00,58.50,4095
1575123225,23.00,58.50,4095
1575123231,23.00,58.40,4095
1575123237,23.00,58.40,4095
1575123243,23.00,58.50,4095
1575123249,23.00,58.50,4095
1575123272,23.00,58.60,4095
1575123282,23.00,58.60,4095
1575123286,23.00,58.60,4095
1575123294,23.00,58.60,4095
1575123302,23.00,58.60,4095
1575123310,22.90,58.50,4095
1575123316,23.00,58.50,4095
1575123322,22.90,58.50,4095
1575123328,23.00,58.70,4095
1575123334,23.00,58.70,4095
1575123340,22.90,58.60,4095
1575123347,22.90,58.50,4095
1575123353,23.00,58.60,4095
1575123360,22.90,58.70,4095
1575123379,23.00,58.70,4095
1575123388,23.00,58.60,4095
1575123391,23.00,58.70,4095
1575123397,23.00,58.70,4095
1575123403,22.90,58.60,4095
1575123409,23.00,58.70,4095
1575123416,22.90,58.60,4095
1575123421,23.00,58.60,4095
1575123427,23.00,58.70,4095
1575123433,23.00,58.70,4095
1575123440,22.90,58.60,4095
1575123446,22.90,58.70,4095
1575123452,23.00,58.80,4095
1575123458,22.90,58.70,4095
1575123464,23.00,58.70,4095
1575123470,23.00,58.80,4095
1575123476,22.90,58.70,4095
1575123482,22.90,58.80,4095
1575123494,23.00,58.70,4095
1575123500,22.90,58.60,4095
1575123506,23.00,58.70,4095
1575123512,22.90,58.60,4095
1575123518,23.00,58.60,4095
1575123524,23.00,58.60,4095
1575123530,22.90,58.60,4095
1575123536,22.90,58.70,4095
1575123542,22.90,58.70,4095
1575123551,23.00,58.70,4095
1575123556,23.00,58.80,4095
1575123561,23.00,58.80,4095
1575123567,23.00,58.80,4095
1575123573,23.00,58.80,4095
1575123579,23.00,58.70,4095
1575123585,23.00,58.70,4095
1575123593,23.00,58.70,4095
1575123599,23.00,58.70,4095
1575123605,23.00,58.70,4095
1575123614,22.90,58.60,4095
1575123620,22.90,58.60,4095
1575123626,23.00,58.60,4095
1575123687,23.00,58.80,4095
1575123694,22.90,58.70,4095
1575123700,23.00,58.90,4095
1575123706,22.90,58.80,4095
1575123712,22.90,58.80,4095
1575123718,22.90,58.70,4095
1575123724,22.90,58.80,4095
1575123730,22.90,58.80,4095
1575123736,22.90,58.80,4095
1575123745,22.90,58.80,4095
1575123748,22.90,58.80,4095
1575123759,22.90,58.80,4095
1575123763,22.80,58.80,4095
1575123769,22.90,58.80,4095
1575123775,22.90,58.80,4095
1575123781,22.90,58.80,4095
1575123803,23.00,59.00,4095
1575123820,22.90,58.90,4095
1575123828,22.90,58.90,4095
1575123834,22.90,58.90,4095
1575123840,22.90,58.80,4095
1575123846,22.90,58.80,4095
1575123853,22.90,58.80,4095
1575123859,22.90,58.80,4095
1575123865,22.90,58.90,4095
1575123871,22.90,58.90,4095
1575123881,22.90,58.80,4095
1575123887,22.90,58.90,4095
1575123893,22.90,58.90,4095
1575123900,22.90,58.80,4095
1575123972,22.90,58.90,4095
1575123981,22.90,58.90,4095
1575123987,22.90,59.00,4095
1575123993,22.90,58.90,4095
1575123999,22.90,58.90,4095
1575124006,22.90,58.90,4095
1575124011,22.90,58.90,4095
1575124017,22.90,58.90,4095
1575124023,22.90,58.90,4095
1575124029,22.90,58.90,4095
1575124035,22.90,59.00,4095
1575124042,22.90,59.00,4095
1575124048,22.90,58.90,4095
1575124054,22.90,58.80,4095
1575124060,22.90,58.90,4095
1575124067,22.90,58.90,4095
1575124073,22.90,58.90,4095
1575124079,22.90,58.90,4095
1575124086,22.90,58.90,4095
1575124091,22.90,58.90,4095
1575124097,22.90,58.90,4095
1575124103,22.90,58.90,4095
1575124109,22.90,58.90,4095
1575124116,22.90,58.80,4095
1575124121,22.80,58.90,4095
1575124130,22.90,59.00,4095
1575124137,22.90,59.00,4095
1575124143,22.90,58.90,4095
1575124149,22.90,58.90,4095
1575124155,22.90,58.90,4095
1575124162,22.90,59.20,4095
1575124224,23.00,58.80,4095
1575124235,22.90,58.80,4095
1575124241,22.90,58.80,4095
1575124247,23.00,58.90,4095
1575124253,23.00,59.00,4095
1575124259,22.90,58.90,4095
1575124265,22.90,58.90,4095
1575124274,22.90,58.70,4095
1575124319,23.00,58.90,4095
1575124338,22.90,58.80,4095
1575124343,23.00,58.80,4095
1575124349,22.90,58.80,4095
1575124355,22.90,58.80,4095
1575124372,23.00,59.00,4095
1575124387,22.90,58.90,4095
1575124391,22.90,58.80,4095
1575124399,22.90,58.80,4095
1575124405,22.90,58.80,4095
1575124411,22.90,58.80,4095
1575124417,22.90,58.90,4095
1575124423,22.90,58.90,4095
1575124429,22.90,58.80,4095
1575124435,22.90,58.80,4095
1575124441,22.90,58.90,4095
1575124447,22.90,58.90,4095
1575124453,22.90,58.90,4095
1575124462,22.90,58.90,4095
1575124466,23.00,59.00,4095
1575124487,22.90,58.90,4095
1575124493,22.90,58.90,4095
1575124503,22.90,58.80,4095
1575124514,22.90,58.90,4095
1575124520,22.90,58.90,4095
1575124526,22.90,58.90,4095
1575124532,22.90,58.90,4095
1575124538,22.90,58.90,4095
1575124544,22.80,58.80,4095
1575124551,22.90,58.80,4095
1575124557,22.90,58.80,4095
1575124563,22.90,58.80,4095
1575124569,22.90,58.80,4095
1575124575,22.90,58.90,4095
1575124587,23.00,58.90,4095
1575124593,22.90,58.90,4095
1575124602,22.90,58.90,4095
1575124605,22.90,58.90,4095
1575124611,22.90,58.90,4095
1575124621,22.90,58.80,4095
1575124634,22.90,58.90,4095
1575124653,22.90,58.80,4095
1575124659,22.90,58.80,4095
1575124665,22.90,58.90,4095
1575124677,22.90,58.90,4095
1575124683,22.90,58.80,4095
1575124692,22.90,58.70,4095
1575124698,22.90,58.70,4095
1575124704,22.90,58.70,4095
1575124725,23.00,58.50,4095
1575124880,23.10,58.50,4095
1575124886,23.00,58.40,4095
1575124894,23.00,58.30,4095
1575124900,23.00,58.30,4095
1575124906,23.00,58.30,4095
1575124921,23.00,58.30,4095
1575124927,23.00,58.40,4095
1575124933,23.00,58.30,4095
1575124939,23.00,58.30,4095
1575124945,23.00,58.30,4095
1575124964,23.00,58.30,4095
1575124992,23.10,58.30,4095
1575125001,23.10,58.30,4095
1575125007,23.00,58.40,4095
1575125013,23.00,58.30,4095
1575125019,23.00,58.30,4095
1575125025,23.00,58.30,4095
1575125031,23.00,58.20,4095
1575125037,23.00,58.30,4095
1575125043,23.10,58.30,4095
1575125049,23.00,58.20,4095
1575125055,23.00,58.10,4095
1575125088,23.00,58.20,4095
1575125094,23.00,58.20,4095
1575125100,23.00,58.20,4095
1575125106,23.00,58.10,4095
1575125112,23.00,58.20,4095
1575125118,23.00,58.20,4095
1575125124,23.00,58.10,4095
1575125130,23.00,58.10,4095
1575125136,23.00,58.20,4095
1575125142,23.10,58.20,4095
1575125148,23.00,58.10,4095
1575125154,23.00,58.10,4095
1575125160,23.00,58.00,4095
1575125166,23.10,58.10,4095
1575125172,23.10,58.20,4095
1575125178,23.00,58.20,4095
1575125184,23.10,58.20,4095
1575125190,23.00,58.10,4095
1575125196,23.10,58.10,4095
1575125202,23.00,58.10,4095
1575125208,23.00,58.10,4095
1575125214,23.10,58.10,4095
1575125220,23.10,58.10,4095
1575125226,23.10,58.10,4095
1575125232,23.10,58.10,4095
1575125238,23.10,58.10,4095
1575125244,23.10,58.10,4095
1575125250,23.10,58.10,4095
1575125256,23.10,58.10,4095
1575125355,23.50,58.40,4095
1575125362,23.50,57.90,4095
1575125368,23.50,57.60,4095
1575125374,23.50,57.40,4095
1575125380,23.50,57.30,4095
1575125386,23.50,57.10,4095
1575125392,23.50,57.20,4095
1575125398,23.60,57.50,4095
1575125404,23.60,57.50,4095
1575125410,23.50,57.50,4095
1575125416,23.50,57.40,4095
1575125422,23.50,57.40,4095
1575125428,23.50,57.40,4095
1575125434,23.50,57.40,4095
1575125440,23.60,57.40,4095
1575125446,23.50,57.30,4095
1575125452,23.50,57.40,4095
1575125458,23.50,57.40,4095
1575125464,23.50,57.40,4095
1575125470,23.50,57.40,4095
1575125476,23.50,57.50,4095
1575125482,23.50,57.50,4095
1575125488,23.50,57.50,4095
1575125494,23.50,57.40,4095
1575125500,23.50,57.30,4095
1575125506,23.50,57.30,4095
1575125512,23.50,57.30,4095
1575125518,23.50,57.50,4095
1575125524,23.40,57.60,4095
1575125530,23.50,57.90,4095
1575125536,23.50,57.90,4095
1575125542,23.40,57.90,4095
1575125548,23.40,57.80,4095
1575125554,23.40,57.60,4095
1575125560,23.40,57.50,4095
1575125566,23.50,57.50,4095
1575125572,23.40,57.50,4095
1575125578,23.40,57.50,4095
1575125584,23.40,57.50,4095
1575125590,23.40,57.50,4095
1575125596,23.40,57.50,4095
1575125602,23.40,57.60,4095
1575125608,23.40,57.70,4095
1575125614,23.40,57.90,4095
